Model type: 	Bend axon, orthodromic
Parameter ID:	116
Pulse duration in ms:	0.0045
Field orientation in degrees:	117.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	6.2275 kV/m: 	 no AP.
Increasing amplitude: 	6.7911 kV/m: 	 no AP.
Increasing amplitude: 	7.4057 kV/m: 	 no AP.
Increasing amplitude: 	8.0760 kV/m: 	 no AP.
Increasing amplitude: 	8.8070 kV/m: 	 no AP.
Increasing amplitude: 	9.6041 kV/m: 	 no AP.
Increasing amplitude: 	10.4733 kV/m: 	 no AP.
Increasing amplitude: 	11.4212 kV/m: 	 no AP.
Increasing amplitude: 	12.4549 kV/m: 	 no AP.
Increasing amplitude: 	13.5822 kV/m: 	 no AP.
Increasing amplitude: 	14.8115 kV/m: 	 no AP.
Increasing amplitude: 	16.1520 kV/m: 	 no AP.
Increasing amplitude: 	17.6139 kV/m: 	 no AP.
Increasing amplitude: 	19.2081 kV/m: 	 no AP.
Increasing amplitude: 	20.9466 kV/m: 	 no AP.
Increasing amplitude: 	22.8424 kV/m: 	 no AP.
Increasing amplitude: 	24.9098 kV/m: 	 no AP.
Increasing amplitude: 	27.1644 kV/m: 	 no AP.
Increasing amplitude: 	29.6230 kV/m: 	 no AP.
Increasing amplitude: 	32.3041 kV/m: 	 no AP.
Increasing amplitude: 	35.2278 kV/m: 	 no AP.
Increasing amplitude: 	38.4162 kV/m: 	 no AP.
Increasing amplitude: 	41.8932 kV/m: 	 no AP.
Increasing amplitude: 	45.6848 kV/m: 	 no AP.
Increasing amplitude: 	49.8197 kV/m: 	 no AP.
Increasing amplitude: 	54.3287 kV/m: 	 no AP.
Increasing amplitude: 	59.2459 kV/m: 	 no AP.
Increasing amplitude: 	64.6081 kV/m: 	 no AP.
Increasing amplitude: 	70.4557 kV/m: 	 no AP.
Increasing amplitude: 	76.8324 kV/m: 	 no AP.
Increasing amplitude: 	83.7864 kV/m: 	 no AP.
Increasing amplitude: 	91.3697 kV/m: 	 no AP.
Increasing amplitude: 	99.6394 kV/m: 	 no AP.
Increasing amplitude: 	0.1087 MV/m: 	 no AP.
Increasing amplitude: 	0.1185 MV/m: 	 no AP.
Increasing amplitude: 	0.1292 MV/m: 	 no AP.
Increasing amplitude: 	0.1409 MV/m: 	 no AP.
Increasing amplitude: 	0.1537 MV/m: 	 no AP.
Increasing amplitude: 	0.1676 MV/m: 	 no AP.
Increasing amplitude: 	0.1827 MV/m: 	 no AP.
Increasing amplitude: 	0.1993 MV/m: 	 no AP.
