Model type: 	Bend axon, orthodromic
Parameter ID:	239
Pulse duration in ms:	0.0310
Field orientation in degrees:	130.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	0.9319 kV/m: 	 no AP.
Increasing amplitude: 	1.0162 kV/m: 	 no AP.
Increasing amplitude: 	1.1082 kV/m: 	 no AP.
Increasing amplitude: 	1.2085 kV/m: 	 no AP.
Increasing amplitude: 	1.3179 kV/m: 	 no AP.
Increasing amplitude: 	1.4372 kV/m: 	 no AP.
Increasing amplitude: 	1.5673 kV/m: 	 no AP.
Increasing amplitude: 	1.7091 kV/m: 	 no AP.
Increasing amplitude: 	1.8638 kV/m: 	 no AP.
Increasing amplitude: 	2.0325 kV/m: 	 no AP.
Increasing amplitude: 	2.2164 kV/m: 	 no AP.
Increasing amplitude: 	2.4170 kV/m: 	 no AP.
Increasing amplitude: 	2.6358 kV/m: 	 no AP.
Increasing amplitude: 	2.8744 kV/m: 	 no AP.
Increasing amplitude: 	3.1345 kV/m: 	 no AP.
Increasing amplitude: 	3.4182 kV/m: 	 no AP.
Increasing amplitude: 	3.7276 kV/m: 	 no AP.
Increasing amplitude: 	4.0649 kV/m: 	 no AP.
Increasing amplitude: 	4.4329 kV/m: 	 no AP.
Increasing amplitude: 	4.8341 kV/m: 	 no AP.
Increasing amplitude: 	5.2716 kV/m: 	 no AP.
Increasing amplitude: 	5.7487 kV/m: 	 no AP.
Increasing amplitude: 	6.2690 kV/m: 	 no AP.
Increasing amplitude: 	6.8364 kV/m: 	 no AP.
Increasing amplitude: 	7.4551 kV/m: 	 no AP.
Increasing amplitude: 	8.1299 kV/m: 	 no AP.
Increasing amplitude: 	8.8657 kV/m: 	 no AP.
Increasing amplitude: 	9.6681 kV/m: 	 no AP.
Increasing amplitude: 	10.5432 kV/m: 	 no AP.
Increasing amplitude: 	11.4974 kV/m: 	 no AP.
Increasing amplitude: 	12.5380 kV/m: 	 no AP.
Increasing amplitude: 	13.6728 kV/m: 	 no AP.
Increasing amplitude: 	14.9103 kV/m: 	 no AP.
Increasing amplitude: 	16.2598 kV/m: 	 no AP.
Increasing amplitude: 	17.7314 kV/m: 	 no AP.
Increasing amplitude: 	19.3363 kV/m: 	 no AP.
Increasing amplitude: 	21.0863 kV/m: 	 no AP.
Increasing amplitude: 	22.9948 kV/m: 	 no AP.
Increasing amplitude: 	25.0760 kV/m: 	 no AP.
Increasing amplitude: 	27.3456 kV/m: 	 no AP.
Increasing amplitude: 	29.8206 kV/m: 	 no AP.
Increasing amplitude: 	32.5196 kV/m: 	 no AP.
Increasing amplitude: 	35.4629 kV/m: 	 no AP.
Increasing amplitude: 	38.6725 kV/m: 	 no AP.
Increasing amplitude: 	42.1727 kV/m: 	 no AP.
Increasing amplitude: 	45.9897 kV/m: 	 no AP.
Increasing amplitude: 	50.1521 kV/m: 	 no AP.
Increasing amplitude: 	54.6912 kV/m: 	 no AP.
Increasing amplitude: 	59.6412 kV/m: 	 no AP.
Increasing amplitude: 	65.0392 kV/m: 	 no AP.
Increasing amplitude: 	70.9257 kV/m: 	 no AP.
Increasing amplitude: 	77.3451 kV/m: 	 no AP.
Increasing amplitude: 	84.3454 kV/m: 	 no AP.
Increasing amplitude: 	91.9793 kV/m: 	 no AP.
Increasing amplitude: 	0.1003 MV/m: 	 no AP.
Increasing amplitude: 	0.1094 MV/m: 	 no AP.
Increasing amplitude: 	0.1193 MV/m: 	 no AP.
Increasing amplitude: 	0.1301 MV/m: 	 no AP.
Increasing amplitude: 	0.1419 MV/m: 	 no AP.
Increasing amplitude: 	0.1547 MV/m: 	 no AP.
Increasing amplitude: 	0.1687 MV/m: 	 no AP.
Increasing amplitude: 	0.1840 MV/m: 	 no AP.
Increasing amplitude: 	0.2006 MV/m: 	 no AP.
Increasing amplitude: 	0.2188 MV/m: 	 no AP.
Increasing amplitude: 	0.2386 MV/m: 	 no AP.
Increasing amplitude: 	0.2602 MV/m: 	 no AP.
Increasing amplitude: 	0.2837 MV/m: 	 no AP.
Increasing amplitude: 	0.3094 MV/m: 	 no AP.
Increasing amplitude: 	0.3374 MV/m: 	 no AP.
Increasing amplitude: 	0.3679 MV/m: 	 no AP.
Increasing amplitude: 	0.4012 MV/m: 	 no AP.
Increasing amplitude: 	0.4375 MV/m: 	 no AP.
Increasing amplitude: 	0.4771 MV/m: 	 no AP.
Increasing amplitude: 	0.5203 MV/m: 	 no AP.
Increasing amplitude: 	0.5674 MV/m: 	 no AP.
Increasing amplitude: 	0.6188 MV/m: 	 no AP.
Increasing amplitude: 	0.6748 MV/m: 	 no AP.
Increasing amplitude: 	0.7358 MV/m: 	 no AP.
Increasing amplitude: 	0.8024 MV/m: 	 no AP.
Increasing amplitude: 	0.8751 MV/m: 	 no AP.
Increasing amplitude: 	0.9543 MV/m: 	 no AP.
Increasing amplitude: 	1.0406 MV/m: 	 no AP.
Increasing amplitude: 	1.1348 MV/m: 	 no AP.
